Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC10,OUT013,2013.954
FDJ46,OUT045,2877.7402
FDV10,OUT010,101.25415
FDX12,OUT027,6051.574
FDL43,OUT019,283.08643
DRB13,OUT046,3095.3489
FDF59,OUT027,3156.4102
FDT35,OUT049,2737.6694
NCJ19,OUT035,938.92004
FDT35,OUT018,2525.1794
FDI48,OUT046,791.49695
DRC24,OUT019,388.41016
NCZ05,OUT017,1648.3881
FDJ57,OUT049,3169.4844
FDX11,OUT017,3304.3157
FDE09,OUT035,1724.788
NCK06,OUT049,2024.7098
DRE37,OUT017,3158.1924
FDV56,OUT046,1642.2004
FDY43,OUT017,2771.0745
FDV35,OUT013,2450.2302
FDF05,OUT019,771.10175
FDA36,OUT035,3109.3489
FDS13,OUT027,5553.444
FDU47,OUT013,2144.0366
FDI36,OUT010,554.99664
FDH48,OUT046,1387.5255
FDZ14,OUT013,2108.1113
FDS46,OUT013,2108.1113
FDE21,OUT017,1911.7742
FDA26,OUT049,3459.0564
FDV12,OUT046,1630.2893
FDL46,OUT019,374.37283
FDN57,OUT013,2140.3972
NCJ18,OUT017,1911.7742
FDO36,OUT045,2834.5137
FDX55,OUT018,3076.6821
FDT25,OUT019,351.01587
FDD16,OUT049,1161.1243
NCX18,OUT013,3156.6538
NCG55,OUT018,1727.5344
NCV18,OUT049,1350.364
NCS18,OUT035,1656.2007
FDC37,OUT045,1642.2004
FDE47,OUT046,2101.9238
DRG49,OUT019,676.91425
FDC39,OUT049,3459.0564
FDH24,OUT019,394.98938
FDV39,OUT027,4827.764
NCL17,OUT045,2137.8489
NCY53,OUT035,1918.7297
FDH52,OUT013,1045.3087
NCD19,OUT018,809.4332
FDI44,OUT046,1169.4246
DRD49,OUT027,6055.444
FDN08,OUT035,1892.3622
FDO20,OUT027,6049.998
FDY02,OUT046,4021.7175
FDX23,OUT045,1476.3883
FDX01,OUT017,1914.5564
FDH20,OUT027,2557.3652
NCX41,OUT017,3462.7456
FDD21,OUT027,3024.588
DRH11,OUT019,185.36261
DRE60,OUT018,3343.6323
FDB10,OUT013,3760.2058
FDH38,OUT013,1901.412
NCL07,OUT018,578.51044
FDD48,OUT046,1908.3688
NCT54,OUT027,2511.6711
FDF32,OUT027,5149.3257
DRH51,OUT045,1373.153
DRG03,OUT035,2474.502
NCY42,OUT019,338.57153
FDH32,OUT017,1531.2163
NCJ06,OUT027,3152.7708
FDH47,OUT027,2557.3652
FDZ08,OUT018,1208.6195
FDK16,OUT017,1531.2163
DRG01,OUT018,1048.6868
NCM53,OUT027,2635.4517
NCB07,OUT035,3161.2876
NCZ06,OUT035,3879.9849
FDU48,OUT049,2134.2095
NCB55,OUT027,1725.6598
FDP15,OUT013,4072.4656
FDF17,OUT046,3149.117
NCN06,OUT049,2689.8706
DRM48,OUT018,592.8198
FDH10,OUT046,3029.2634
FDC60,OUT018,1316.7899
FDE35,OUT018,807.82166
DRI23,OUT013,2626.3862
NCR38,OUT013,3815.4905
FDP04,OUT035,951.20844
NCW17,OUT045,2134.2095
FDX34,OUT017,2072.8257
NCK53,OUT045,1577.2122
NCO54,OUT010,170.27324
NCH55,OUT046,2101.9238
FDT44,OUT027,3024.588
DRG49,OUT046,3940.4143
FDX46,OUT010,173.9125
DRG36,OUT049,2891.1462
FDU37,OUT049,1338.3141
FDK10,OUT049,2843.8413
DRF37,OUT027,5785.2446
FDC44,OUT035,1915.1616
FDP15,OUT046,4018.174
FDZ27,OUT027,1336.04
FDY22,OUT019,373.8573
DRG51,OUT035,2790.7732
FDN58,OUT045,3745.8896
FDW01,OUT049,2447.6824
FDX24,OUT018,1311.717
FDO51,OUT017,728.40454
FDJ52,OUT027,4144.3936
NCY06,OUT010,383.4003
FDE20,OUT018,2536.1348
FDT23,OUT010,296.6898
FDQ51,OUT046,791.49695
FDE35,OUT046,937.20844
FDB46,OUT013,3441.093
NCG19,OUT035,3865.7498
NCL06,OUT018,3650.6475
FDT36,OUT019,46.798744
FDC56,OUT049,2101.9238
FDJ26,OUT049,3459.0564
FDZ59,OUT017,2735.7888
FDV11,OUT027,4711.479
FDR13,OUT010,392.21622
FDI15,OUT018,3778.3765
FDF47,OUT018,3241.3433
NCB54,OUT019,373.8573
NCK19,OUT027,5149.3257
FDX16,OUT017,2450.2302
FDL50,OUT045,2101.9238
NCE31,OUT035,683.7693
DRJ01,OUT049,2613.0205
FDE22,OUT013,2610.541
FDY20,OUT019,297.2064
NCO14,OUT045,726.72815
NCR50,OUT017,2465.0542
DRM47,OUT017,3158.1924
FDO27,OUT010,321.73352
FDJ20,OUT027,3148.1096
NCX17,OUT013,3778.1301
FDG59,OUT049,678.73285
FDD52,OUT045,1638.5612
FDO48,OUT017,3505.6436
FDC59,OUT019,196.8858
FDS15,OUT018,1487.9674
FDB47,OUT035,3459.6504
FDV14,OUT019,301.6254
FDB27,OUT013,3158.1924
FDA35,OUT035,2115.9238
FDN51,OUT018,3446.1057
FDO39,OUT019,705.7154
FDB28,OUT049,3110.2935
DRJ25,OUT046,791.49695
FDH46,OUT027,2639.091
FDI10,OUT045,2877.7402
FDU21,OUT018,539.8292
FDD09,OUT049,2903.0322
FDD10,OUT046,2805.3013
FDN31,OUT010,554.99664
FDA46,OUT018,2853.3726
FDM56,OUT046,1642.2004
FDF11,OUT010,666.0884
FDS32,OUT018,1890.5288
NCM06,OUT013,2453.8696
FDZ26,OUT045,3987.015
FDO01,OUT013,2064.034
FDJ46,OUT049,2891.1462
FDG26,OUT019,811.83923
FDZ38,OUT035,2903.6262
NCO55,OUT013,1648.3881
FDT60,OUT035,2115.9238
FDW37,OUT049,1400.1289
NCK42,OUT018,3019.7031
FDA45,OUT046,2733.5989
FDW55,OUT018,3633.3916
FDY44,OUT017,3170.0784
FDQ31,OUT017,1405.7631
FDM09,OUT049,2891.1462
FDH12,OUT018,1487.9674
NCQ43,OUT035,1652.5614
FDT33,OUT035,2778.8872
NCT41,OUT018,2202.3896
DRJ25,OUT010,142.94366
NCQ41,OUT046,3156.0784
NCN17,OUT049,1630.2893
DRO35,OUT027,3021.8057
FDU27,OUT018,673.37726
FDY43,OUT027,4511.4575
FDG46,OUT035,1922.369
DRL49,OUT018,2202.3896
NCB55,OUT049,928.5593
FDK28,OUT049,3846.7134
FDO49,OUT045,791.49695
FDT03,OUT013,3034.161
FDW33,OUT027,2639.091
FDR02,OUT035,1724.788
FDF50,OUT013,3163.117
FDA40,OUT018,1251.4468
NCT53,OUT018,2570.4146
FDY60,OUT035,2151.8489
FDP44,OUT027,2639.091
NCQ50,OUT045,3402.4238
NCC30,OUT017,2891.7402
FDQ60,OUT018,1812.7587
FDG41,OUT046,1642.2004
FDQ03,OUT046,3860.547
FDM03,OUT045,1642.2004
FDZ51,OUT018,1310.1053
DRF51,OUT035,734.84827
FDF39,OUT017,4035.1162
FDW52,OUT035,2648.9001
FDY22,OUT049,2447.6824
FDG14,OUT013,2453.8696
FDA57,OUT017,710.7186
FDL45,OUT019,360.69846
FDX28,OUT046,1541.0424
NCQ54,OUT013,2782.9604
FDH40,OUT045,1276.3956
FDU52,OUT035,2566.226
FDT60,OUT010,360.55887
FDK08,OUT045,1630.2893
FDN04,OUT049,2903.0322
FDE50,OUT013,3114.9658
FDI16,OUT049,791.49695
FDM50,OUT049,937.20844
NCV30,OUT049,948.393
FDT44,OUT013,1914.5564
FDY60,OUT013,2453.8696
FDT56,OUT017,954.2643
FDV58,OUT018,2818.4473
FDU04,OUT013,2108.1113
NCN05,OUT027,5161.212
FDI53,OUT018,2386.308
FDD34,OUT046,2676.4646
FDW47,OUT027,3156.4102
FDT51,OUT027,2891.6602
FDO27,OUT013,1554.6605
NCQ18,OUT018,1477.9679
NCW05,OUT013,1659.5726
FDI15,OUT010,828.1482
NCH43,OUT010,601.43225
FDT40,OUT049,2066.6382
NCG19,OUT017,3813.2063
NCM30,OUT035,731.2463
FDB38,OUT017,2610.8577
FDB22,OUT046,2447.6824
FDC58,OUT046,720.88556
NCI29,OUT013,2144.0366
FDA23,OUT010,344.9366
DRG48,OUT013,2418.584
FDV21,OUT013,2108.1113
NCG18,OUT019,335.39362
FDG40,OUT045,669.7693
FDU24,OUT018,1384.7572
FDA22,OUT049,2778.2932
FDY35,OUT046,791.49695
FDJ15,OUT045,3302.2017
NCW18,OUT018,3396.7092
FDK56,OUT018,2887.0544
FDF44,OUT046,2137.8489
FDP51,OUT049,2007.7664
FDU22,OUT027,3024.588
FDM28,OUT017,2891.7402
NCL42,OUT046,3873.6013
FDJ15,OUT019,554.99664
FDI32,OUT018,1727.5344
DRL11,OUT046,2604.3538
DRO59,OUT018,1048.6868
FDA07,OUT019,351.01587
NCO53,OUT013,3304.3157
FDO21,OUT045,3684.1326
FDW39,OUT045,2830.4353
NCV17,OUT013,2140.3972
FDE22,OUT046,2604.3538
NCB06,OUT018,2353.85
DRF48,OUT017,3110.8875
FDB05,OUT013,3853.3303
FDP28,OUT027,5899.041
FDP23,OUT046,3463.7307
NCS41,OUT018,2986.7659
FDS40,OUT018,578.51044
FDA16,OUT017,3477.7307
FDN20,OUT035,2781.4294
FDF04,OUT027,6258.656
DRG36,OUT018,2524.5488
FDW16,OUT018,1310.1053
FDU09,OUT017,945.6152
FDW01,OUT046,2447.6824
FDB15,OUT045,4175.985
NCJ17,OUT049,1387.5255
NCT18,OUT018,2986.7659
FDG16,OUT018,3101.443
FDP27,OUT017,3158.1924
FDQ44,OUT027,3148.1096
FDL50,OUT027,3156.4102
FDW57,OUT027,4711.479
FDS34,OUT013,1910.9171
NCV30,OUT035,962.393
FDD26,OUT018,2828.6116
FDA03,OUT045,2444.043
FDS27,OUT018,2803.146
FDM12,OUT013,3158.1924
NCV42,OUT027,2873.4246
NCS41,OUT046,3144.1924
FDN56,OUT018,1973.4056
DRK59,OUT046,3867.212
NCG18,OUT046,1642.2004
NCN26,OUT017,1914.5564
FDI60,OUT027,1733.0876
NCI43,OUT049,787.85767
NCL17,OUT049,2137.8489
FDQ19,OUT019,785.06866
FDY43,OUT049,2778.2932
FDR36,OUT049,720.88556
FDJ58,OUT049,2891.1462
DRY23,OUT045,734.8949
FDK26,OUT027,4997.7456
DRH03,OUT045,1525.0287
FDC10,OUT010,392.87802
FDD23,OUT013,3158.1924
FDP32,OUT045,2066.6382
FDO31,OUT035,1302.4458
FDQ57,OUT013,2453.8696
FDX32,OUT027,3681.3677
FDC39,OUT027,5435.2993
FDU55,OUT046,4038.366
FDL45,OUT013,2108.1113
DRK37,OUT049,3162.523
FDK22,OUT013,3459.6504
DRG37,OUT027,3684.2766
FDK22,OUT017,3459.6504
DRH36,OUT018,922.9968
DRC36,OUT018,2645.0085
DRE03,OUT027,1174.2097
FDF34,OUT046,3142.6538
FDZ22,OUT046,1338.3141
FDC44,OUT010,392.21622
FDN31,OUT027,5149.3257
FDO03,OUT017,3828.6685
FDA01,OUT049,937.20844
NCH42,OUT049,3846.1548
FDF46,OUT018,1729.446
DRL35,OUT046,734.8949
FDW46,OUT049,1037.1958
FDB58,OUT046,2137.8489
FDD47,OUT018,2524.5488
NCO17,OUT045,1905.5865
FDJ26,OUT017,3459.6504
FDU37,OUT045,1276.3956
